iso_code,location,new_cases,new_deaths,total_cases,total_deaths,hospital_beds_per_thousand,life_expectancy,human_development_index,population,cases_per_million,deaths_per_million
IND,India,17135.0,47.0,44067144.0,526477.0,0.53,69.66,0.645,1417173120.0,31095.102904576685,371.4980143004688
IND,India,19893.0,53.0,44087037.0,526530.0,0.53,69.66,0.645,1417173120.0,31109.140004010238,371.5354126953805
IND,India,20551.0,70.0,44107588.0,526600.0,0.53,69.66,0.645,1417173120.0,31123.64140804477,371.58480680186767
IND,India,19406.0,49.0,44126994.0,526649.0,0.53,69.66,0.645,1417173120.0,31137.334865623194,371.61938267640863
IND,India,18715.0,40.0,44145709.0,526689.0,0.53,69.66,0.645,1417173120.0,31150.540732807578,371.6476078801156
IND,India,0.0,0.0,44145709.0,526689.0,0.53,69.66,0.645,1417173120.0,31150.540732807578,371.6476078801156
IND,India,28941.0,83.0,44174650.0,526772.0,0.53,69.66,0.645,1417173120.0,31170.962373319642,371.7061751778075
IND,India,16047.0,54.0,44190697.0,526826.0,0.53,69.66,0.645,1417173120.0,31182.285619416773,371.74427920281187
IND,India,16299.0,53.0,44206996.0,526879.0,0.53,69.66,0.645,1417173120.0,31193.786684297258,371.78167759772356
IND,India,16561.0,49.0,44223557.0,526928.0,0.53,69.66,0.645,1417173120.0,31205.472624262024,371.8162534722646
IND,India,15815.0,68.0,44239372.0,526996.0,0.53,69.66,0.645,1417173120.0,31216.632164177656,371.8642363185664
IND,India,14092.0,41.0,44253464.0,527037.0,0.53,69.66,0.645,1417173120.0,31226.57590344361,371.89316715236595
IND,India,14917.0,32.0,44268381.0,527069.0,0.53,69.66,0.645,1417173120.0,31237.10178753602,371.91574731533154
IND,India,9330.0,29.0,44277711.0,527098.0,0.53,69.66,0.645,1417173120.0,31243.685316300664,371.93621058801904
IND,India,8545.0,36.0,44286256.0,527134.0,0.53,69.66,0.645,1417173120.0,31249.71492544256,371.9616132713553
IND,India,12608.0,72.0,44298864.0,527206.0,0.53,69.66,0.645,1417173120.0,31258.611509650986,372.0124186380278
IND,India,15754.0,47.0,44314618.0,527253.0,0.53,69.66,0.645,1417173120.0,31269.728006130965,372.04558325238344
IND,India,13272.0,36.0,44327890.0,527289.0,0.53,69.66,0.645,1417173120.0,31279.093128720928,372.0709859357197
IND,India,11539.0,43.0,44339429.0,527332.0,0.53,69.66,0.645,1417173120.0,31287.235394360287,372.10132802970463
IND,India,9531.0,36.0,44348960.0,527368.0,0.53,69.66,0.645,1417173120.0,31293.960754773558,372.1267307130409
IND,India,8586.0,48.0,44357546.0,527416.0,0.53,69.66,0.645,1417173120.0,31300.019294749254,372.16060095748924
IND,India,10649.0,36.0,44368195.0,527452.0,0.53,69.66,0.645,1417173120.0,31307.533549606134,372.1860036408255
IND,India,10725.0,36.0,44378920.0,527488.0,0.53,69.66,0.645,1417173120.0,31315.101432350057,372.2114063241617
IND,India,10256.0,68.0,44389176.0,527556.0,0.53,69.66,0.645,1417173120.0,31322.33837458052,372.2593891704635
IND,India,9520.0,41.0,44398696.0,527597.0,0.53,69.66,0.645,1417173120.0,31329.05597306277,372.28832000426314
IND,India,9436.0,157.0,44408132.0,527754.0,0.53,69.66,0.645,1417173120.0,31335.714298617237,372.39910392881285
IND,India,7591.0,45.0,44415723.0,527799.0,0.53,69.66,0.645,1417173120.0,31341.07073665072,372.4308572829832
IND,India,0.0,0.0,44415723.0,527799.0,0.53,69.66,0.645,1417173120.0,31341.07073665072,372.4308572829832
IND,India,0.0,0.0,44415723.0,527799.0,0.53,69.66,0.645,1417173120.0,31341.07073665072,372.4308572829832
IND,India,20616.0,112.0,44436339.0,527911.0,0.53,69.66,0.645,1417173120.0,31355.618006641278,372.5098878533626
IND,India,6168.0,21.0,44442507.0,527932.0,0.53,69.66,0.645,1417173120.0,31359.970333052886,372.52470608530876
IND,India,7219.0,33.0,44449726.0,527965.0,0.53,69.66,0.645,1417173120.0,31365.064276691897,372.547991878367
IND,India,6809.0,26.0,44456535.0,527991.0,0.53,69.66,0.645,1417173120.0,31369.86891199291,372.5663382607765
IND,India,5910.0,16.0,44462445.0,528007.0,0.53,69.66,0.645,1417173120.0,31374.03918584061,372.5776283422593
IND,India,4417.0,23.0,44466862.0,528030.0,0.53,69.66,0.645,1417173120.0,31377.15595395995,372.59385783439075
IND,India,2799.0,27.0,44469661.0,528057.0,0.53,69.66,0.645,1417173120.0,31379.131012589343,372.61290984689293
IND,India,8975.0,33.0,44478636.0,528090.0,0.53,69.66,0.645,1417173120.0,31385.46404267109,372.63619563995115
IND,India,6093.0,31.0,44484729.0,528121.0,0.53,69.66,0.645,1417173120.0,31389.76344682575,372.65807017282407
IND,India,5554.0,18.0,44490283.0,528139.0,0.53,69.66,0.645,1417173120.0,31393.682516360455,372.6707715144922
IND,India,5076.0,11.0,44495359.0,528150.0,0.53,69.66,0.645,1417173120.0,31397.26429471087,372.67853344551156
IND,India,5221.0,15.0,44500580.0,528165.0,0.53,69.66,0.645,1417173120.0,31400.948389424717,372.6891178969017
IND,India,1783.0,20.0,44502363.0,528185.0,0.53,69.66,0.645,1417173120.0,31402.206527879953,372.70323049875515
IND,India,7694.0,31.0,44510057.0,528216.0,0.53,69.66,0.645,1417173120.0,31407.63564581298,372.72510503162806
IND,India,6422.0,34.0,44516479.0,528250.0,0.53,69.66,0.645,1417173120.0,31412.16720226813,372.7490964547789
IND,India,6298.0,23.0,44522777.0,528273.0,0.53,69.66,0.645,1417173120.0,31416.61126059179,372.7653259469104
IND,India,5747.0,29.0,44528524.0,528302.0,0.53,69.66,0.645,1417173120.0,31420.666516734385,372.785789219598
IND,India,5664.0,35.0,44534188.0,528337.0,0.53,69.66,0.645,1417173120.0,31424.663205579287,372.8104862728415
IND,India,4858.0,18.0,44539046.0,528355.0,0.53,69.66,0.645,1417173120.0,31428.091156569495,372.82318761450966
IND,India,4043.0,15.0,44543089.0,528370.0,0.53,69.66,0.645,1417173120.0,31430.944019034174,372.8337720658998
IND,India,1922.0,33.0,44545011.0,528403.0,0.53,69.66,0.645,1417173120.0,31432.300240072294,372.857057858958
IND,India,8031.0,26.0,44553042.0,528429.0,0.53,69.66,0.645,1417173120.0,31437.967155346552,372.8754042413675
IND,India,5383.0,20.0,44558425.0,528449.0,0.53,69.66,0.645,1417173120.0,31441.765562135413,372.889516843221
IND,India,4912.0,38.0,44563337.0,528487.0,0.53,69.66,0.645,1417173120.0,31445.231617150628,372.91633078674255
IND,India,4777.0,23.0,44568114.0,528510.0,0.53,69.66,0.645,1417173120.0,31448.60241210333,372.93256027887406
IND,India,4129.0,20.0,44572243.0,528530.0,0.53,69.66,0.645,1417173120.0,31451.51595875598,372.94667288072753
IND,India,3230.0,32.0,44575473.0,528562.0,0.53,69.66,0.645,1417173120.0,31453.795143955314,372.9692530436931
IND,India,3615.0,22.0,44579088.0,528584.0,0.53,69.66,0.645,1417173120.0,31456.34599674033,372.9847769057319
IND,India,4272.0,27.0,44583360.0,528611.0,0.53,69.66,0.645,1417173120.0,31459.36044849623,373.0038289182341
IND,India,3947.0,18.0,44587307.0,528629.0,0.53,69.66,0.645,1417173120.0,31462.14557047201,373.0165302599022
IND,India,3805.0,26.0,44591112.0,528655.0,0.53,69.66,0.645,1417173120.0,31464.830492974634,373.0348766423117
IND,India,3375.0,18.0,44594487.0,528673.0,0.53,69.66,0.645,1417173120.0,31467.211994537407,373.0475779839798
IND,India,3011.0,28.0,44597498.0,528701.0,0.53,69.66,0.645,1417173120.0,31469.336646746448,373.0673356265747
IND,India,1968.0,15.0,44599466.0,528716.0,0.53,69.66,0.645,1417173120.0,31470.72532676883,373.0779200779648
IND,India,2426.0,17.0,44601892.0,528733.0,0.53,69.66,0.645,1417173120.0,31472.437185373656,373.0899157895402
IND,India,2571.0,12.0,44604463.0,528745.0,0.53,69.66,0.645,1417173120.0,31474.251360341917,373.09838335065234
IND,India,1997.0,9.0,44606460.0,528754.0,0.53,69.66,0.645,1417173120.0,31475.660503636987,373.10473402148637
IND,India,2797.0,24.0,44609257.0,528778.0,0.53,69.66,0.645,1417173120.0,31477.634151006194,373.12166914371056
IND,India,2756.0,21.0,44612013.0,528799.0,0.53,69.66,0.645,1417173120.0,31479.578867541604,373.1364873756567
IND,India,2424.0,15.0,44614437.0,528814.0,0.53,69.66,0.645,1417173120.0,31481.289314886242,373.1470718270468
IND,India,1957.0,8.0,44616394.0,528822.0,0.53,69.66,0.645,1417173120.0,31482.670232977605,373.1527168677882
IND,India,40661.07916287534,13.0,44616235.0,528835.0,0.53,69.66,0.645,1417173120.0,31482.55803779287,373.1618900589929
IND,India,5084.0,12.0,44621319.0,528847.0,0.53,69.66,0.645,1417173120.0,31486.145461184024,373.170357620105
IND,India,2678.0,10.0,44623997.0,528857.0,0.53,69.66,0.645,1417173120.0,31488.035138572202,373.17741392103176
IND,India,2430.0,17.0,44626427.0,528874.0,0.53,69.66,0.645,1417173120.0,31489.749819697397,373.1894096326072
IND,India,2401.0,21.0,44628828.0,528895.0,0.53,69.66,0.645,1417173120.0,31491.444037549907,373.20422786455333
IND,India,2060.0,10.0,44630888.0,528905.0,0.53,69.66,0.645,1417173120.0,31492.897635540816,373.2112841654801
IND,India,1542.0,8.0,44632430.0,528913.0,0.53,69.66,0.645,1417173120.0,31493.985717143718,373.2169292062215
IND,India,1946.0,10.0,44634376.0,528923.0,0.53,69.66,0.645,1417173120.0,31495.35887330406,373.2239855071482
IND,India,2141.0,20.0,44636517.0,528943.0,0.53,69.66,0.645,1417173120.0,31496.869627332475,373.23809810900167
IND,India,2119.0,10.0,44638636.0,528953.0,0.53,69.66,0.645,1417173120.0,31498.36485749885,373.24515440992843
IND,India,2112.0,4.0,44640748.0,528957.0,0.53,69.66,0.645,1417173120.0,31499.855148254577,373.2479769302991
IND,India,1994.0,4.0,44642742.0,528961.0,0.53,69.66,0.645,1417173120.0,31501.26217465937,373.2507994506698
IND,India,1334.0,16.0,44644076.0,528977.0,0.53,69.66,0.645,1417173120.0,31502.203485202994,373.2620895321526
IND,India,862.0,3.0,44644938.0,528980.0,0.53,69.66,0.645,1417173120.0,31502.811738342876,373.2642064224306
IND,India,830.0,1.0,44645768.0,528981.0,0.53,69.66,0.645,1417173120.0,31503.3974113198,373.26491205252324
IND,India,1112.0,6.0,44646880.0,528987.0,0.53,69.66,0.645,1417173120.0,31504.18207198285,373.2691458330793
IND,India,2208.0,12.0,44649088.0,528999.0,0.53,69.66,0.645,1417173120.0,31505.740103227472,373.2776133941914
IND,India,1574.0,9.0,44650662.0,529008.0,0.53,69.66,0.645,1417173120.0,31506.85076499334,373.28396406502543
IND,India,1594.0,8.0,44652256.0,529016.0,0.53,69.66,0.645,1417173120.0,31507.97553936106,373.28960910576683
IND,India,1336.0,8.0,44653592.0,529024.0,0.53,69.66,0.645,1417173120.0,31508.918261164876,373.2952541465082
IND,India,1046.0,53.0,44654638.0,529077.0,0.53,69.66,0.645,1417173120.0,31509.65635024181,373.3326525414199
IND,India,1190.0,1375.0,44655828.0,530452.0,0.53,69.66,0.645,1417173120.0,31510.496050052094,374.302893918846
IND,India,98.0,9.0,44655926.0,530461.0,0.53,69.66,0.645,1417173120.0,31510.565201801175,374.3092445896801
IND,India,2439.0,18.0,44658365.0,530479.0,0.53,69.66,0.645,1417173120.0,31512.286233597206,374.3219459313482
IND,India,1082.0,7.0,44659447.0,530486.0,0.53,69.66,0.645,1417173120.0,31513.04972535748,374.3268853419969
IND,India,1132.0,14.0,44660579.0,530500.0,0.53,69.66,0.645,1417173120.0,31513.848498622385,374.33676416329433
IND,India,925.0,9.0,44661504.0,530509.0,0.53,69.66,0.645,1417173120.0,31514.501206458106,374.34311483412836
IND,India,40661.07916287534,0.0,44660293.0,530509.0,0.53,69.66,0.645,1417173120.0,31513.64668841588,374.34311483412836
IND,India,0.0,0.0,44660293.0,530509.0,0.53,69.66,0.645,1417173120.0,31513.64668841588,374.34311483412836
IND,India,0.0,0.0,44660293.0,530509.0,0.53,69.66,0.645,1417173120.0,31513.64668841588,374.34311483412836
IND,India,4517.0,11.0,44664810.0,530520.0,0.53,69.66,0.645,1417173120.0,31516.834019544487,374.3508767651478
IND,India,833.0,8.0,44665643.0,530528.0,0.53,69.66,0.645,1417173120.0,31517.421809411684,374.3565218058892
IND,India,729.0,3.0,44666372.0,530531.0,0.53,69.66,0.645,1417173120.0,31517.936213749243,374.3586386961672
IND,India,552.0,1.0,44666924.0,530532.0,0.53,69.66,0.645,1417173120.0,31518.3257215604,374.3593443262599
IND,India,466.0,1.0,44667390.0,530533.0,0.53,69.66,0.645,1417173120.0,31518.654545183585,374.36004995635255
IND,India,510.0,2.0,44667900.0,530535.0,0.53,69.66,0.645,1417173120.0,31519.01441653085,374.3614612165379
IND,India,635.0,11.0,44668535.0,530546.0,0.53,69.66,0.645,1417173120.0,31519.462491639693,374.3692231475573
IND,India,40661.07916287534,7.0,44667967.0,530553.0,0.53,69.66,0.645,1417173120.0,31519.061693747055,374.374162558206
IND,India,1781.0,17.0,44669748.0,530570.0,0.53,69.66,0.645,1417173120.0,31520.31842094211,374.38615826978145
IND,India,492.0,4.0,44670240.0,530574.0,0.53,69.66,0.645,1417173120.0,31520.6655909477,374.3889807901522
IND,India,406.0,12.0,44670646.0,530586.0,0.53,69.66,0.645,1417173120.0,31520.952076765327,374.39744835126425
IND,India,294.0,5.0,44670940.0,530591.0,0.53,69.66,0.645,1417173120.0,31521.159532012574,374.4009765017276
IND,India,360.0,5.0,44671300.0,530596.0,0.53,69.66,0.645,1417173120.0,31521.413558845936,374.40450465219095
IND,India,408.0,5.0,44671708.0,530601.0,0.53,69.66,0.645,1417173120.0,31521.701455923747,374.40803280265436
IND,India,340.0,3.0,44672048.0,530604.0,0.53,69.66,0.645,1417173120.0,31521.94137015526,374.41014969293235
IND,India,394.0,4.0,44672442.0,530608.0,0.53,69.66,0.645,1417173120.0,31522.21938841177,374.4129722133031
IND,India,345.0,4.0,44672787.0,530612.0,0.53,69.66,0.645,1417173120.0,31522.462830793742,374.41579473367375
IND,India,291.0,2.0,44673078.0,530614.0,0.53,69.66,0.645,1417173120.0,31522.66816915071,374.4172059938591
IND,India,215.0,1.0,44673293.0,530615.0,0.53,69.66,0.645,1417173120.0,31522.819879620634,374.4179116239518
IND,India,274.0,5.0,44673567.0,530620.0,0.53,69.66,0.645,1417173120.0,31523.01322226603,374.42143977441515
IND,India,296.0,2.0,44673863.0,530622.0,0.53,69.66,0.645,1417173120.0,31523.22208877346,374.4228510346005
IND,India,275.0,2.0,44674138.0,530624.0,0.53,69.66,0.645,1417173120.0,31523.416137048946,374.4242622947858
IND,India,252.0,3.0,44674390.0,530627.0,0.53,69.66,0.645,1417173120.0,31523.593955832297,374.42637918506387
IND,India,226.0,1.0,44674616.0,530628.0,0.53,69.66,0.645,1417173120.0,31523.75342823324,374.42708481515655
IND,India,226.0,2.0,44674842.0,530630.0,0.53,69.66,0.645,1417173120.0,31523.912900634186,374.42849607534185
IND,India,164.0,3.0,44675006.0,530633.0,0.53,69.66,0.645,1417173120.0,31524.028623969385,374.4306129656199
IND,India,166.0,5.0,44675172.0,530638.0,0.53,69.66,0.645,1417173120.0,31524.14575856477,374.43414111608325
IND,India,241.0,9.0,44675413.0,530647.0,0.53,69.66,0.645,1417173120.0,31524.315815417103,374.44049178691733
IND,India,249.0,6.0,44675662.0,530653.0,0.53,69.66,0.645,1417173120.0,31524.49151731018,374.44472556747337
IND,India,210.0,1.0,44675872.0,530654.0,0.53,69.66,0.645,1417173120.0,31524.63969962964,374.44543119756605
IND,India,173.0,4.0,44676045.0,530658.0,0.53,69.66,0.645,1417173120.0,31524.761773635673,374.4482537179367
IND,India,0.0,0.0,44676045.0,530658.0,0.53,69.66,0.645,1417173120.0,31524.761773635673,374.4482537179367
IND,India,273.0,0.0,44676318.0,530658.0,0.53,69.66,0.645,1417173120.0,31524.95441065097,374.4482537179367
IND,India,152.0,0.0,44676470.0,530658.0,0.53,69.66,0.645,1417173120.0,31525.06166642506,374.4482537179367
IND,India,200.0,5.0,44676670.0,530663.0,0.53,69.66,0.645,1417173120.0,31525.202792443593,374.4517818684001
IND,India,162.0,0.0,44676832.0,530663.0,0.53,69.66,0.645,1417173120.0,31525.317104518606,374.4517818684001
IND,India,167.0,4.0,44676999.0,530667.0,0.53,69.66,0.645,1417173120.0,31525.434944744084,374.4546043887708
IND,India,176.0,5.0,44677175.0,530672.0,0.53,69.66,0.645,1417173120.0,31525.559135640393,374.45813253923416
IND,India,135.0,2.0,44677310.0,530674.0,0.53,69.66,0.645,1417173120.0,31525.654395702906,374.4595437994195
IND,India,112.0,3.0,44677422.0,530677.0,0.53,69.66,0.645,1417173120.0,31525.733426273284,374.4616606896975
IND,India,132.0,3.0,44677554.0,530680.0,0.53,69.66,0.645,1417173120.0,31525.82656944552,374.46377757997556
IND,India,185.0,1.0,44677739.0,530681.0,0.53,69.66,0.645,1417173120.0,31525.95711101266,374.46448321006824
IND,India,163.0,9.0,44677902.0,530690.0,0.53,69.66,0.645,1417173120.0,31526.072128717766,374.47083388090226
IND,India,201.0,1.0,44678103.0,530691.0,0.53,69.66,0.645,1417173120.0,31526.213960366396,374.47153951099494
IND,India,227.0,2.0,44678330.0,530693.0,0.53,69.66,0.645,1417173120.0,31526.37413839743,374.4729507711803
IND,India,187.0,2.0,44678517.0,530695.0,0.53,69.66,0.645,1417173120.0,31526.50609122476,374.4743620313657
IND,India,166.0,1.0,44678683.0,530696.0,0.53,69.66,0.645,1417173120.0,31526.623225820145,374.47506766145835
IND,India,188.0,0.0,44678871.0,530696.0,0.53,69.66,0.645,1417173120.0,31526.75588427757,374.47506766145835
IND,India,268.0,2.0,44679139.0,530698.0,0.53,69.66,0.645,1417173120.0,31526.944993142406,374.47647892164366
IND,India,243.0,1.0,44679382.0,530699.0,0.53,69.66,0.645,1417173120.0,31527.116461254926,374.47718455173634
IND,India,226.0,3.0,44679608.0,530702.0,0.53,69.66,0.645,1417173120.0,31527.27593365587,374.4793014420144
IND,India,265.0,3.0,44679873.0,530705.0,0.53,69.66,0.645,1417173120.0,31527.462925630425,374.4814183322924
IND,India,173.0,2.0,44680046.0,530707.0,0.53,69.66,0.645,1417173120.0,31527.58499963646,374.48282959247774
IND,India,134.0,0.0,44680180.0,530707.0,0.53,69.66,0.645,1417173120.0,31527.679554068876,374.48282959247774
IND,India,175.0,0.0,44680355.0,530707.0,0.53,69.66,0.645,1417173120.0,31527.803039335096,374.48282959247774
IND,India,188.0,3.0,44680543.0,530710.0,0.53,69.66,0.645,1417173120.0,31527.935697792516,374.48494648275573
IND,India,228.0,4.0,44680771.0,530714.0,0.53,69.66,0.645,1417173120.0,31528.096581453647,374.48776900312646
IND,India,214.0,4.0,44680985.0,530718.0,0.53,69.66,0.645,1417173120.0,31528.24758629348,374.49059152349713
IND,India,163.0,2.0,44681148.0,530720.0,0.53,69.66,0.645,1417173120.0,31528.362603998587,374.4920027836825
IND,India,170.0,1.0,44681318.0,530721.0,0.53,69.66,0.645,1417173120.0,31528.48256111434,374.4927084137752
IND,India,121.0,1.0,44681439.0,530722.0,0.53,69.66,0.645,1417173120.0,31528.567942355552,374.49341404386786
IND,India,171.0,0.0,44681610.0,530722.0,0.53,69.66,0.645,1417173120.0,31528.6886051014,374.49341404386786
IND,India,197.0,1.0,44681807.0,530723.0,0.53,69.66,0.645,1417173120.0,31528.827614229656,374.4941196739605
IND,India,174.0,2.0,44681981.0,530725.0,0.53,69.66,0.645,1417173120.0,31528.950393865784,374.49553093414585
IND,India,179.0,1.0,44682160.0,530726.0,0.53,69.66,0.645,1417173120.0,31529.07670165237,374.49623656423853
IND,India,104.0,0.0,44682264.0,530726.0,0.53,69.66,0.645,1417173120.0,31529.15008718201,374.49623656423853
IND,India,114.0,0.0,44682378.0,530726.0,0.53,69.66,0.645,1417173120.0,31529.230529012573,374.49623656423853
IND,India,89.0,0.0,44682467.0,530726.0,0.53,69.66,0.645,1417173120.0,31529.293330090823,374.49623656423853
IND,India,128.0,2.0,44682595.0,530728.0,0.53,69.66,0.645,1417173120.0,31529.383650742686,374.4976478244239
IND,India,134.0,0.0,44682729.0,530728.0,0.53,69.66,0.645,1417173120.0,31529.478205175103,374.4976478244239
IND,India,145.0,0.0,44682874.0,530728.0,0.53,69.66,0.645,1417173120.0,31529.58052153854,374.4976478244239
IND,India,131.0,2.0,44683005.0,530730.0,0.53,69.66,0.645,1417173120.0,31529.67295908068,374.4990590846092
IND,India,140.0,3.0,44683145.0,530733.0,0.53,69.66,0.645,1417173120.0,31529.771747293653,374.50117597488725
IND,India,94.0,2.0,44683239.0,530735.0,0.53,69.66,0.645,1417173120.0,31529.838076522366,374.5025872350726
IND,India,89.0,2.0,44683328.0,530737.0,0.53,69.66,0.645,1417173120.0,31529.900877600612,374.5039984952579
IND,India,102.0,0.0,44683430.0,530737.0,0.53,69.66,0.645,1417173120.0,31529.972851870065,374.5039984952579
IND,India,132.0,1.0,44683562.0,530738.0,0.53,69.66,0.645,1417173120.0,31530.0659950423,374.5047041253506
IND,India,99.0,1.0,44683661.0,530739.0,0.53,69.66,0.645,1417173120.0,31530.135852421474,374.5054097554433
IND,India,93.0,0.0,44683754.0,530739.0,0.53,69.66,0.645,1417173120.0,31530.20147602009,374.5054097554433
IND,India,109.0,1.0,44683863.0,530740.0,0.53,69.66,0.645,1417173120.0,31530.278389700194,374.50611538553596
IND,India,80.0,0.0,44683943.0,530740.0,0.53,69.66,0.645,1417173120.0,31530.334840107607,374.50611538553596
IND,India,66.0,0.0,44684009.0,530740.0,0.53,69.66,0.645,1417173120.0,31530.381411693725,374.50611538553596
IND,India,111.0,0.0,44684120.0,530740.0,0.53,69.66,0.645,1417173120.0,31530.45973663401,374.50611538553596
IND,India,128.0,1.0,44684248.0,530741.0,0.53,69.66,0.645,1417173120.0,31530.550057285873,374.50682101562865
IND,India,99.0,0.0,44684347.0,530741.0,0.53,69.66,0.645,1417173120.0,31530.619914665047,374.50682101562865
IND,India,128.0,4.0,44684475.0,530745.0,0.53,69.66,0.645,1417173120.0,31530.71023531691,374.5096435359993
IND,India,113.0,0.0,44684588.0,530745.0,0.53,69.66,0.645,1417173120.0,31530.78997151738,374.5096435359993
